date,key,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested
2020-06-25,US_GA_13063,55,1,,,1781,79,,
2020-06-25,US_GA_13065,1,0,,,98,3,,
2020-06-25,US_GA_13067,78,1,,,4347,237,,
2020-06-25,US_GA_13069,10,2,,,484,17,,
2020-06-25,US_GA_13071,18,0,,,803,18,,
2020-06-25,US_GA_13073,10,0,,,377,9,,
2020-06-25,US_GA_13075,4,0,,,114,1,,
2020-06-25,US_GA_13077,1,0,,,600,15,,
2020-06-25,US_GA_13079,0,0,,,39,0,,
2020-06-25,US_GA_13081,4,0,,,265,12,,
2020-06-25,US_GA_13083,2,0,,,62,1,,
2020-06-25,US_GA_13085,1,0,,,128,3,,
2020-06-25,US_GA_13087,2,0,,,248,8,,
2020-06-25,US_GA_13089,100,2,,,5258,168,,
2020-06-25,US_GA_13091,6,0,,,77,2,,
2020-06-25,US_GA_13093,1,0,,,196,12,,
2020-06-25,US_GA_13095,4,1,,,1870,154,,
2020-06-25,US_GA_13097,28,0,,,821,35,,
2020-06-25,US_GA_13099,1,0,,,258,31,,
2020-06-25,US_GA_13101,0,0,,,177,0,,
2020-06-25,US_GA_13103,3,0,,,117,1,,
2020-06-25,US_GA_13105,0,0,,,94,0,,
2020-06-25,US_GA_13107,9,0,,,87,3,,
2020-06-25,US_GA_13109,0,0,,,17,0,,
2020-06-25,US_GA_13111,2,0,,,94,1,,
2020-06-25,US_GA_13113,9,1,,,314,17,,
2020-06-25,US_GA_13115,9,0,,,466,15,,
2020-06-25,US_GA_13117,16,1,,,737,15,,
2020-06-25,US_GA_13119,2,0,,,170,1,,
2020-06-25,US_GA_13121,111,7,,,6163,309,,
2020-06-25,US_GA_13123,1,0,,,181,2,,
2020-06-25,US_GA_13125,0,0,,,3,0,,
2020-06-25,US_GA_13127,67,0,,,471,3,,
2020-06-25,US_GA_13129,4,0,,,329,18,,
2020-06-25,US_GA_13131,6,0,,,174,4,,
2020-06-25,US_GA_13133,0,0,,,91,9,,
2020-06-25,US_GA_13135,187,3,,,7223,167,,
2020-06-25,US_GA_13137,1,0,,,648,35,,
2020-06-25,US_GA_13139,16,1,,,3048,59,,
2020-06-25,US_GA_13141,0,0,,,209,32,,
2020-06-25,US_GA_13143,0,1,,,67,5,,
2020-06-25,US_GA_13145,5,0,,,286,9,,
2020-06-25,US_GA_13147,0,0,,,52,0,,
2020-06-25,US_GA_13149,0,0,,,47,3,,
2020-06-25,US_GA_13151,15,0,,,1077,31,,
2020-06-25,US_GA_13153,12,3,,,545,23,,
2020-06-25,US_GA_13155,1,0,,,48,1,,
2020-06-25,US_GA_13157,8,2,,,337,9,,
2020-06-25,US_GA_13159,-1,0,,,64,1,,
2020-06-25,US_GA_13161,1,0,,,77,2,,
2020-06-25,US_GA_13163,6,0,,,80,1,,
2020-06-25,US_GA_13165,7,2,,,94,11,,
2020-06-25,US_GA_13167,2,0,,,84,2,,
2020-06-25,US_GA_13169,0,0,,,52,0,,
2020-06-25,US_GA_13171,5,0,,,107,6,,
2020-06-25,US_GA_13173,4,0,,,122,3,,
2020-06-25,US_GA_13175,6,1,,,146,1,,
2020-06-25,US_GA_13177,0,0,,,386,22,,
2020-06-25,US_GA_13179,0,0,,,112,1,,
2020-06-25,US_GA_13181,0,0,,,30,1,,
2020-06-25,US_GA_13183,0,0,,,33,1,,
2020-06-25,US_GA_13185,23,1,,,1040,8,,
2020-06-25,US_GA_13187,3,0,,,126,3,,
2020-06-25,US_GA_13189,0,1,,,84,6,,
2020-06-25,US_GA_13191,2,0,,,29,1,,
2020-06-25,US_GA_13193,1,0,,,113,9,,
2020-06-25,US_GA_13195,3,0,,,86,4,,
2020-06-25,US_GA_13197,0,0,,,77,2,,
2020-06-25,US_GA_13199,2,0,,,167,2,,
2020-06-25,US_GA_13201,0,0,,,45,0,,
2020-06-25,US_GA_13205,1,0,,,443,38,,
2020-06-25,US_GA_13207,3,0,,,142,16,,
2020-06-25,US_GA_13209,0,0,,,28,0,,
2020-06-25,US_GA_13211,1,0,,,46,0,,
2020-06-25,US_GA_13213,5,1,,,183,2,,
2020-06-25,US_GA_13215,36,1,,,1428,40,,
2020-06-25,US_GA_13217,13,0,,,538,11,,
2020-06-25,US_GA_13219,3,0,,,141,10,,
2020-06-25,US_GA_13221,1,0,,,87,7,,
2020-06-25,US_GA_13223,17,0,,,522,15,,
2020-06-25,US_GA_13225,0,0,,,95,9,,
2020-06-25,US_GA_13227,1,0,,,85,5,,
2020-06-25,US_GA_13229,7,0,,,155,4,,
2020-06-25,US_GA_13231,1,0,,,87,3,,
2020-06-25,US_GA_13233,5,0,,,197,1,,
2020-06-25,US_GA_13235,0,0,,,47,2,,
2020-06-25,US_GA_13237,1,1,,,128,12,,
2020-06-25,US_GA_13239,0,0,,,15,1,,
2020-06-25,US_GA_13241,0,0,,,40,3,,
2020-06-25,US_GA_13243,-1,0,,,197,25,,
2020-06-25,US_GA_13245,17,0,,,802,48,,
2020-06-25,US_GA_13247,14,0,,,415,10,,
2020-06-25,US_GA_13249,1,0,,,23,1,,
2020-06-25,US_GA_13251,1,0,,,87,5,,
2020-06-25,US_GA_13253,1,0,,,49,2,,
2020-06-25,US_GA_13255,4,0,,,365,32,,
2020-06-25,US_GA_13257,6,0,,,190,6,,
2020-06-25,US_GA_13259,15,0,,,106,3,,
2020-06-25,US_GA_13261,2,0,,,542,50,,
2020-06-25,US_GA_13263,0,0,,,66,2,,
2020-06-25,US_GA_13265,0,0,,,2,0,,
2020-06-25,US_GA_13267,3,0,,,103,0,,
2020-06-25,US_GA_13269,1,0,,,27,2,,
2020-06-25,US_GA_13271,9,1,,,74,3,,
2020-06-25,US_GA_13273,3,0,,,222,27,,
2020-06-25,US_GA_13275,5,0,,,399,33,,
2020-06-25,US_GA_13277,42,0,,,642,25,,
2020-06-25,US_GA_13279,5,0,,,212,5,,
2020-06-25,US_GA_13281,0,0,,,37,1,,
2020-06-25,US_GA_13283,1,0,,,20,1,,
2020-06-25,US_GA_13285,24,0,,,1233,29,,
2020-06-25,US_GA_13287,0,0,,,172,16,,
2020-06-25,US_GA_13289,0,0,,,23,1,,
2020-06-25,US_GA_13291,0,0,,,62,3,,
2020-06-25,US_GA_13293,2,0,,,343,43,,
2020-06-25,US_GA_13295,4,3,,,302,9,,
2020-06-25,US_GA_13297,10,2,,,371,28,,
2020-06-25,US_GA_13299,7,0,,,372,15,,
2020-06-25,US_GA_13301,0,0,,,19,0,,
2020-06-25,US_GA_13303,7,0,,,90,1,,
2020-06-25,US_GA_13305,1,0,,,52,0,,
2020-06-25,US_GA_13307,2,0,,,20,1,,
2020-06-25,US_GA_13309,1,0,,,42,0,,
2020-06-25,US_GA_13311,0,0,,,134,4,,
2020-06-25,US_GA_13313,44,0,,,890,10,,
2020-06-25,US_GA_13315,0,0,,,123,15,,
2020-06-25,US_GA_13317,2,0,,,52,1,,
2020-06-25,US_GA_13319,0,0,,,74,8,,
2020-06-25,US_GA_13321,1,0,,,295,21,,
2020-06-25,US_GU,14,0,0,380,1214,6,174,11418
2020-06-25,US_HI,15,0,13,1396,836,17,686,71935
2020-06-25,US_HI_15001,0,0,,,86,0,,
2020-06-25,US_HI_15003,11,0,,,595,11,,
2020-06-25,US_HI_15007,4,0,,,33,0,,
2020-06-25,US_HI_15009,0,0,,,122,6,,
2020-06-25,US_IA,487,8,159,7095,27384,702,17017,277054
2020-06-25,US_IA_19001,1,0,,,14,0,,
2020-06-25,US_IA_19003,0,0,,,7,0,,
2020-06-25,US_IA_19005,1,0,,,122,4,,
2020-06-25,US_IA_19007,0,0,,,20,3,,
2020-06-25,US_IA_19009,1,0,,,16,1,,
2020-06-25,US_IA_19011,2,0,,,55,1,,
2020-06-25,US_IA_19013,30,1,,,1962,57,,
2020-06-25,US_IA_19015,8,0,,,128,1,,
2020-06-25,US_IA_19017,1,0,,,86,6,,
2020-06-25,US_IA_19019,-1,0,,,41,1,,
2020-06-25,US_IA_19021,2,1,,,1677,11,,
2020-06-25,US_IA_19023,3,0,,,40,2,,
2020-06-25,US_IA_19025,1,0,,,30,0,,
2020-06-25,US_IA_19027,2,0,,,73,1,,
2020-06-25,US_IA_19029,0,0,,,16,0,,
2020-06-25,US_IA_19031,-1,0,,,68,1,,
2020-06-25,US_IA_19033,2,0,,,70,1,,
2020-06-25,US_IA_19035,-1,0,,,68,0,,
2020-06-25,US_IA_19037,2,0,,,23,0,,
2020-06-25,US_IA_19039,2,0,,,114,2,,
2020-06-25,US_IA_19041,2,0,,,113,0,,
2020-06-25,US_IA_19043,3,0,,,38,3,,
2020-06-25,US_IA_19045,3,0,,,83,1,,
2020-06-25,US_IA_19047,3,0,,,650,2,,
2020-06-25,US_IA_19049,24,0,,,1115,29,,
2020-06-25,US_IA_19051,0,0,,,36,1,,
2020-06-25,US_IA_19053,0,0,,,9,0,,
2020-06-25,US_IA_19055,0,0,,,36,1,,
2020-06-25,US_IA_19057,2,0,,,81,2,,
2020-06-25,US_IA_19059,10,0,,,232,2,,
2020-06-25,US_IA_19061,14,0,,,483,22,,
2020-06-25,US_IA_19063,1,0,,,66,0,,
2020-06-25,US_IA_19065,0,0,,,30,0,,
2020-06-25,US_IA_19067,4,1,,,54,2,,
2020-06-25,US_IA_19069,1,0,,,68,0,,
2020-06-25,US_IA_19071,1,0,,,6,0,,
2020-06-25,US_IA_19073,0,0,,,28,0,,
2020-06-25,US_IA_19075,1,0,,,27,0,,
2020-06-25,US_IA_19077,1,0,,,64,4,,
2020-06-25,US_IA_19079,5,0,,,178,0,,
2020-06-25,US_IA_19081,1,0,,,41,0,,
2020-06-25,US_IA_19083,2,0,,,58,0,,
2020-06-25,US_IA_19085,1,0,,,47,0,,
2020-06-25,US_IA_19087,-1,0,,,79,3,,
2020-06-25,US_IA_19089,3,0,,,17,0,,
2020-06-25,US_IA_19091,2,0,,,46,1,,
2020-06-25,US_IA_19093,0,0,,,21,0,,
2020-06-25,US_IA_19095,1,0,,,41,0,,
2020-06-25,US_IA_19097,0,0,,,21,0,,
2020-06-25,US_IA_19099,0,0,,,305,17,,
2020-06-25,US_IA_19101,1,0,,,50,0,,
2020-06-25,US_IA_19103,56,0,,,914,9,,
2020-06-25,US_IA_19105,4,0,,,51,0,,
2020-06-25,US_IA_19107,1,0,,,19,1,,
2020-06-25,US_IA_19109,-2,0,,,29,0,,
2020-06-25,US_IA_19111,0,0,,,44,1,,
2020-06-25,US_IA_19113,26,1,,,1152,81,,
2020-06-25,US_IA_19115,2,0,,,357,13,,
2020-06-25,US_IA_19117,-1,0,,,28,3,,
2020-06-25,US_IA_19119,0,0,,,37,0,,
2020-06-25,US_IA_19121,0,0,,,35,2,,
2020-06-25,US_IA_19123,2,0,,,116,16,,
2020-06-25,US_IA_19125,2,0,,,52,0,,
2020-06-25,US_IA_19127,5,0,,,994,18,,
2020-06-25,US_IA_19129,1,0,,,32,0,,
2020-06-25,US_IA_19131,6,0,,,15,0,,
2020-06-25,US_IA_19133,1,0,,,66,0,,
2020-06-25,US_IA_19135,-1,0,,,50,6,,
2020-06-25,US_IA_19137,0,0,,,10,2,,
2020-06-25,US_IA_19139,2,1,,,597,44,,
2020-06-25,US_IA_19141,-1,0,,,78,1,,
2020-06-25,US_IA_19143,0,0,,,49,0,,
2020-06-25,US_IA_19145,2,0,,,20,0,,
2020-06-25,US_IA_19147,0,0,,,24,0,,
2020-06-25,US_IA_19149,12,0,,,272,4,,
2020-06-25,US_IA_19151,5,0,,,46,1,,
2020-06-25,US_IA_19153,93,3,,,5738,174,,
2020-06-25,US_IA_19155,12,0,,,655,11,,
2020-06-25,US_IA_19157,3,0,,,101,8,,
2020-06-25,US_IA_19159,0,0,,,12,0,,
2020-06-25,US_IA_19161,0,0,,,50,0,,
2020-06-25,US_IA_19163,28,0,,,516,10,,
2020-06-25,US_IA_19165,2,0,,,95,0,,
2020-06-25,US_IA_19167,12,0,,,435,0,,
2020-06-25,US_IA_19169,41,0,,,599,3,,
2020-06-25,US_IA_19171,0,0,,,433,29,,
2020-06-25,US_IA_19173,1,0,,,77,0,,
2020-06-25,US_IA_19175,2,0,,,17,0,,
2020-06-25,US_IA_19177,0,0,,,17,0,,
2020-06-25,US_IA_19179,0,0,,,692,28,,
2020-06-25,US_IA_19181,6,0,,,221,2,,
2020-06-25,US_IA_19183,-1,0,,,217,9,,
2020-06-25,US_IA_19185,0,0,,,7,0,,
2020-06-25,US_IA_19187,6,0,,,141,1,,
2020-06-25,US_IA_19189,-2,0,,,18,0,,
2020-06-25,US_IA_19191,-1,0,,,24,0,,
2020-06-25,US_IA_19193,16,0,,,3106,43,,
2020-06-25,US_IA_19195,0,0,,,8,0,,
2020-06-25,US_IA_19197,2,0,,,355,0,,
2020-06-25,US_ID,219,0,126,2704,4869,91,3610,80539
2020-06-25,US_ID_16001,101,0,,,1585,23,,
2020-06-25,US_ID_16003,0,0,,,10,0,,
2020-06-25,US_ID_16005,0,0,,,91,1,,
2020-06-25,US_ID_16009,0,0,,,21,0,,
2020-06-25,US_ID_16011,0,0,,,33,0,,
2020-06-25,US_ID_16013,4,0,,,528,5,,
2020-06-25,US_ID_16015,,,,,1,0,,
2020-06-25,US_ID_16017,5,0,,,24,0,,
2020-06-25,US_ID_16019,3,0,,,106,1,,
2020-06-25,US_ID_16025,0,0,,,1,0,,
2020-06-25,US_ID_16027,55,0,,,601,6,,
2020-06-25,US_ID_16029,0,0,,,11,0,,
2020-06-25,US_ID_16031,2,0,,,193,1,,
2020-06-25,US_ID_16037,1,0,,,3,0,,
2020-06-25,US_ID_16039,0,0,,,47,2,,
2020-06-25,US_ID_16041,0,0,,,21,0,,
2020-06-25,US_ID_16043,0,0,,,4,0,,
2020-06-25,US_ID_16045,1,0,,,20,0,,
2020-06-25,US_ID_16047,1,0,,,62,1,,
2020-06-25,US_ID_16049,0,0,,,3,0,,
2020-06-25,US_ID_16051,0,0,,,16,0,,
2020-06-25,US_ID_16053,-1,0,,,231,3,,
2020-06-25,US_ID_16055,16,0,,,171,1,,
2020-06-25,US_ID_16057,1,0,,,10,0,,
2020-06-25,US_ID_16059,0,0,,,2,0,,
2020-06-25,US_ID_16063,0,0,,,36,0,,
2020-06-25,US_ID_16065,0,0,,,31,0,,
2020-06-25,US_ID_16067,2,0,,,138,0,,
2020-06-25,US_ID_16069,0,0,,,91,19,,
2020-06-25,US_ID_16073,5,0,,,33,0,,
2020-06-25,US_ID_16075,13,0,,,73,2,,
2020-06-25,US_ID_16077,0,0,,,16,0,,
2020-06-25,US_ID_16081,0,0,,,14,0,,
2020-06-25,US_ID_16083,8,0,,,540,26,,
2020-06-25,US_ID_16085,1,0,,,5,0,,
2020-06-25,US_ID_16087,0,0,,,97,0,,
2020-06-25,US_IL,910,38,,31686,140935,7024,,1461527
2020-06-25,US_IL_17001,4,0,,,71,1,,
2020-06-25,US_IL_17003,0,0,,,21,0,,
2020-06-25,US_IL_17005,0,0,,,12,1,,
2020-06-25,US_IL_17007,7,0,,,567,21,,
2020-06-25,US_IL_17009,0,0,,,10,0,,
2020-06-25,US_IL_17011,0,0,,,24,1,,
2020-06-25,US_IL_17013,0,0,,,1,0,,
2020-06-25,US_IL_17015,0,0,,,21,2,,
2020-06-25,US_IL_17017,2,0,,,119,0,,
2020-06-25,US_IL_17019,9,0,,,815,12,,
2020-06-25,US_IL_17021,0,0,,,42,5,,
2020-06-25,US_IL_17023,0,0,,,14,0,,
2020-06-25,US_IL_17025,0,0,,,2,0,,
2020-06-25,US_IL_17027,2,0,,,226,17,,
2020-06-25,US_IL_17029,1,0,,,155,17,,
2020-06-25,US_IL_17031,512,22,,,88650,4500,,
2020-06-25,US_IL_17033,0,0,,,18,0,,
2020-06-25,US_IL_17035,0,0,,,10,0,,
2020-06-25,US_IL_17037,3,0,,,557,18,,
2020-06-25,US_IL_17039,0,0,,,4,0,,
2020-06-25,US_IL_17041,2,0,,,45,0,,
2020-06-25,US_IL_17043,47,5,,,8829,463,,
2020-06-25,US_IL_17045,1,0,,,8,0,,
2020-06-25,US_IL_17047,0,0,,,2,0,,
2020-06-25,US_IL_17049,-1,0,,,11,1,,
2020-06-25,US_IL_17051,0,0,,,23,3,,
2020-06-25,US_IL_17053,0,0,,,26,1,,
2020-06-25,US_IL_17055,1,0,,,13,0,,
2020-06-25,US_IL_17057,0,0,,,15,0,,
2020-06-25,US_IL_17059,0,0,,,2,0,,
2020-06-25,US_IL_17061,0,0,,,9,0,,
2020-06-25,US_IL_17063,1,0,,,145,4,,
2020-06-25,US_IL_17065,0,0,,,2,0,,
2020-06-25,US_IL_17067,0,0,,,18,1,,
2020-06-25,US_IL_17069,0,0,,,1,0,,
2020-06-25,US_IL_17071,0,0,,,8,0,,
2020-06-25,US_IL_17073,1,0,,,78,1,,
2020-06-25,US_IL_17075,5,0,,,149,5,,
2020-06-25,US_IL_17077,3,0,,,328,19,,
2020-06-25,US_IL_17079,0,0,,,46,7,,
2020-06-25,US_IL_17081,-2,0,,,105,17,,
2020-06-25,US_IL_17083,1,0,,,34,1,,
2020-06-25,US_IL_17085,0,0,,,39,1,,
2020-06-25,US_IL_17087,0,0,,,20,0,,
2020-06-25,US_IL_17089,44,2,,,7597,257,,
2020-06-25,US_IL_17091,45,0,,,1300,63,,
2020-06-25,US_IL_17093,11,0,,,982,22,,
2020-06-25,US_IL_17095,2,0,,,121,0,,
2020-06-25,US_IL_17097,46,2,,,9514,411,,
2020-06-25,US_IL_17099,4,1,,,199,17,,
2020-06-25,US_IL_17101,0,0,,,6,0,,
2020-06-25,US_IL_17103,0,0,,,96,2,,
2020-06-25,US_IL_17105,0,0,,,40,2,,
2020-06-25,US_IL_17107,0,0,,,13,0,,
2020-06-25,US_IL_17109,0,0,,,101,15,,
2020-06-25,US_IL_17111,12,2,,,1949,95,,
2020-06-25,US_IL_17113,1,0,,,254,13,,
2020-06-25,US_IL_17115,3,0,,,226,22,,
2020-06-25,US_IL_17117,2,0,,,50,3,,
2020-06-25,US_IL_17119,25,0,,,877,68,,
2020-06-25,US_IL_17121,2,0,,,65,0,,
2020-06-25,US_IL_17123,1,0,,,7,0,,
2020-06-25,US_IL_17125,0,0,,,21,0,,
2020-06-25,US_IL_17127,0,0,,,8,0,,
2020-06-25,US_IL_17129,0,0,,,23,0,,
2020-06-25,US_IL_17131,0,0,,,20,0,,
2020-06-25,US_IL_17133,1,1,,,118,13,,
2020-06-25,US_IL_17135,0,0,,,41,0,,
2020-06-25,US_IL_17137,0,0,,,123,3,,
2020-06-25,US_IL_17139,1,0,,,16,0,,
2020-06-25,US_IL_17141,6,0,,,251,4,,
2020-06-25,US_IL_17143,12,1,,,459,27,,
2020-06-25,US_IL_17145,0,0,,,46,0,,
2020-06-25,US_IL_17147,2,0,,,19,0,,
2020-06-25,US_IL_17149,0,0,,,2,0,,
2020-06-25,US_IL_17151,0,0,,,1,0,,
2020-06-25,US_IL_17153,0,0,,,67,0,,
2020-06-25,US_IL_17155,0,0,,,1,0,,
2020-06-25,US_IL_17157,0,0,,,278,7,,
2020-06-25,US_IL_17159,0,0,,,4,0,,
2020-06-25,US_IL_17161,8,0,,,841,28,,
2020-06-25,US_IL_17163,27,0,,,1896,136,,
2020-06-25,US_IL_17165,0,0,,,8,0,,
2020-06-25,US_IL_17167,2,0,,,402,33,,
2020-06-25,US_IL_17169,0,0,,,13,0,,
2020-06-25,US_IL_17173,0,0,,,16,1,,
2020-06-25,US_IL_17175,0,0,,,3,0,,
2020-06-25,US_IL_17177,4,0,,,261,5,,
2020-06-25,US_IL_17179,4,0,,,119,7,,
2020-06-25,US_IL_17181,-1,0,,,181,18,,
2020-06-25,US_IL_17183,2,0,,,52,2,,
2020-06-25,US_IL_17185,0,0,,,22,0,,
2020-06-25,US_IL_17187,1,0,,,131,0,,
2020-06-25,US_IL_17189,0,0,,,19,0,,
2020-06-25,US_IL_17191,1,0,,,12,1,,
2020-06-25,US_IL_17193,1,0,,,4,0,,
2020-06-25,US_IL_17195,0,0,,,178,15,,
2020-06-25,US_IL_17197,24,1,,,6504,316,,
2020-06-25,US_IL_17199,3,0,,,102,4,,
2020-06-25,US_IL_17201,14,1,,,2947,89,,
2020-06-25,US_IL_17203,1,0,,,34,2,,
2020-06-25,US_IN,519,8,884,12369,44779,2586,33036,444252
2020-06-25,US_IN_18001,1,0,,,40,2,,
2020-06-25,US_IN_18003,41,0,,,2526,107,,
2020-06-25,US_IN_18005,4,0,,,577,46,,
2020-06-25,US_IN_18007,0,0,,,44,0,,
2020-06-25,US_IN_18009,0,0,,,36,2,,
2020-06-25,US_IN_18011,2,0,,,420,44,,
2020-06-25,US_IN_18013,0,0,,,37,1,,
2020-06-25,US_IN_18015,1,0,,,104,2,,
2020-06-25,US_IN_18017,4,0,,,1632,10,,
2020-06-25,US_IN_18019,5,1,,,615,51,,
2020-06-25,US_IN_18021,0,0,,,56,4,,
2020-06-25,US_IN_18023,0,0,,,275,2,,
2020-06-25,US_IN_18025,0,0,,,28,1,,
2020-06-25,US_IN_18027,0,0,,,134,18,,
2020-06-25,US_IN_18029,3,-1,,,194,23,,
2020-06-25,US_IN_18031,0,0,,,256,35,,
2020-06-25,US_IN_18033,6,0,,,147,5,,
2020-06-25,US_IN_18035,1,0,,,415,48,,
2020-06-25,US_IN_18037,0,0,,,255,6,,
2020-06-25,US_IN_18039,101,1,,,2862,44,,
2020-06-25,US_IN_18041,2,0,,,138,7,,
2020-06-25,US_IN_18043,-1,0,,,352,45,,
2020-06-25,US_IN_18045,1,0,,,25,2,,
2020-06-25,US_IN_18047,1,0,,,129,9,,
2020-06-25,US_IN_18049,0,0,,,64,1,,
2020-06-25,US_IN_18051,0,0,,,29,2,,
2020-06-25,US_IN_18053,0,0,,,364,29,,
2020-06-25,US_IN_18055,0,0,,,189,32,,
2020-06-25,US_IN_18057,13,0,,,1425,102,,
2020-06-25,US_IN_18059,3,1,,,402,36,,
2020-06-25,US_IN_18061,2,0,,,205,24,,
2020-06-25,US_IN_18063,9,2,,,1370,113,,
2020-06-25,US_IN_18065,4,0,,,220,15,,
2020-06-25,US_IN_18067,15,0,,,529,53,,
2020-06-25,US_IN_18069,1,0,,,64,2,,
2020-06-25,US_IN_18071,9,0,,,446,4,,
2020-06-25,US_IN_18073,4,0,,,101,2,,
2020-06-25,US_IN_18075,0,0,,,70,0,,
2020-06-25,US_IN_18077,0,0,,,59,1,,
2020-06-25,US_IN_18079,0,0,,,166,11,,
2020-06-25,US_IN_18081,0,0,,,1233,125,,
2020-06-25,US_IN_18083,7,0,,,55,0,,
2020-06-25,US_IN_18085,26,0,,,436,3,,
2020-06-25,US_IN_18087,8,0,,,422,6,,
2020-06-25,US_IN_18089,71,0,,,4633,254,,
2020-06-25,US_IN_18091,8,0,,,504,25,,
2020-06-25,US_IN_18093,7,0,,,205,25,,
2020-06-25,US_IN_18095,0,0,,,634,73,,
2020-06-25,US_IN_18097,46,2,,,11164,722,,
2020-06-25,US_IN_18099,11,0,,,385,3,,
2020-06-25,US_IN_18101,0,0,,,22,0,,
2020-06-25,US_IN_18103,0,0,,,179,2,,
2020-06-25,US_IN_18105,5,2,,,221,30,,
2020-06-25,US_IN_18107,2,0,,,279,20,,
2020-06-25,US_IN_18109,1,0,,,318,33,,
2020-06-25,US_IN_18111,0,0,,,91,11,,
2020-06-25,US_IN_18113,10,0,,,395,29,,
2020-06-25,US_IN_18115,1,0,,,14,0,,
2020-06-25,US_IN_18117,1,0,,,135,25,,
2020-06-25,US_IN_18119,1,0,,,41,1,,
2020-06-25,US_IN_18121,1,0,,,26,0,,
2020-06-25,US_IN_18123,4,0,,,123,5,,
2020-06-25,US_IN_18125,0,0,,,6,0,,
2020-06-25,US_IN_18127,5,0,,,643,38,,
2020-06-25,US_IN_18129,1,0,,,27,0,,
2020-06-25,US_IN_18131,0,0,,,55,1,,
2020-06-25,US_IN_18133,0,0,,,164,8,,
2020-06-25,US_IN_18135,0,0,,,99,4,,
2020-06-25,US_IN_18137,-2,0,,,111,7,,
2020-06-25,US_IN_18139,0,0,,,74,3,,
2020-06-25,US_IN_18141,35,0,,,1750,64,,
2020-06-25,US_IN_18143,3,0,,,157,7,,
2020-06-25,US_IN_18145,2,0,,,624,31,,
2020-06-25,US_IN_18147,1,0,,,31,1,,
2020-06-25,US_IN_18149,1,0,,,65,4,,
2020-06-25,US_IN_18151,1,0,,,113,2,,
2020-06-25,US_IN_18153,0,0,,,43,1,,
2020-06-25,US_IN_18155,0,0,,,24,0,,
2020-06-25,US_IN_18157,11,0,,,558,9,,
2020-06-25,US_IN_18159,0,0,,,29,2,,
2020-06-25,US_IN_18161,1,0,,,29,0,,
2020-06-25,US_IN_18163,10,0,,,372,6,,
2020-06-25,US_IN_18165,0,0,,,14,0,,
2020-06-25,US_IN_18167,0,0,,,215,9,,
2020-06-25,US_IN_18169,3,0,,,101,2,,
2020-06-25,US_IN_18171,0,0,,,15,1,,
2020-06-25,US_IN_18173,0,0,,,184,31,,
2020-06-25,US_IN_18175,0,0,,,62,1,,
2020-06-25,US_IN_18177,3,0,,,293,6,,
2020-06-25,US_IN_18179,0,0,,,83,1,,
2020-06-25,US_IN_18181,0,0,,,249,10,,
2020-06-25,US_IN_18183,2,0,,,74,4,,
2020-06-25,US_KS,97,1,0,0,13207,263,747,161705
2020-06-25,US_KS_20001,0,0,,,1,0,,
2020-06-25,US_KS_20003,0,0,,,3,0,,
2020-06-25,US_KS_20005,0,0,,,27,0,,
2020-06-25,US_KS_20007,0,0,,,1,0,,
2020-06-25,US_KS_20009,1,0,,,55,2,,
2020-06-25,US_KS_20011,0,0,,,12,1,,
2020-06-25,US_KS_20013,0,0,,,11,0,,
2020-06-25,US_KS_20015,3,0,,,55,0,,
2020-06-25,US_KS_20017,0,0,,,4,0,,
2020-06-25,US_KS_20019,0,0,,,4,0,,
2020-06-25,US_KS_20021,0,0,,,20,0,,
2020-06-25,US_KS_20023,0,0,,,2,0,,
2020-06-25,US_KS_20025,0,0,,,34,0,,
2020-06-25,US_KS_20027,0,0,,,6,2,,
2020-06-25,US_KS_20029,0,0,,,8,0,,
2020-06-25,US_KS_20031,0,0,,,53,8,,
2020-06-25,US_KS_20033,0,0,,,2,0,,
2020-06-25,US_KS_20035,0,0,,,61,1,,
2020-06-25,US_KS_20037,0,0,,,220,1,,
2020-06-25,US_KS_20041,0,0,,,8,0,,
2020-06-25,US_KS_20043,0,0,,,25,0,,
2020-06-25,US_KS_20045,0,0,,,106,0,,
2020-06-25,US_KS_20047,0,0,,,6,0,,
2020-06-25,US_KS_20051,0,0,,,17,0,,
2020-06-25,US_KS_20053,0,0,,,3,0,,
2020-06-25,US_KS_20055,4,0,,,1562,10,,
2020-06-25,US_KS_20057,0,0,,,1963,10,,
2020-06-25,US_KS_20059,0,0,,,66,0,,
2020-06-25,US_KS_20061,0,0,,,34,1,,
2020-06-25,US_KS_20063,0,0,,,1,0,,
2020-06-25,US_KS_20067,0,0,,,37,1,,
2020-06-25,US_KS_20069,0,0,,,24,0,,
2020-06-25,US_KS_20073,0,0,,,11,0,,
2020-06-25,US_KS_20075,0,0,,,32,0,,
2020-06-25,US_KS_20077,0,0,,,2,0,,
2020-06-25,US_KS_20079,0,0,,,26,2,,
2020-06-25,US_KS_20081,0,0,,,23,0,,
2020-06-25,US_KS_20083,0,0,,,9,0,,
2020-06-25,US_KS_20085,0,0,,,105,1,,
2020-06-25,US_KS_20087,0,0,,,25,0,,
2020-06-25,US_KS_20089,0,0,,,4,0,,
2020-06-25,US_KS_20091,18,0,,,1427,81,,
2020-06-25,US_KS_20093,0,0,,,47,1,,
2020-06-25,US_KS_20097,0,0,,,3,0,,
2020-06-25,US_KS_20099,0,0,,,50,0,,
