Fecha,Nacional,Aguascalientes,Baja California,Baja California Sur,Campeche,Chiapas,Chihuahua,Ciudad de México,Coahuila,Colima,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,Michoacán,Morelos,México,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatán,Zacatecas
2020-04-21,67,1,0,0,0,0,7,26,0,0,0,1,0,0,0,0,3,7,0,0,2,1,0,8,0,1,0,1,1,1,5,1,1
2020-04-22,76,0,0,0,1,1,8,26,0,0,0,1,0,0,0,1,4,5,0,2,4,2,0,10,0,0,1,2,1,0,4,3,0
2020-04-23,58,0,1,0,0,1,10,19,0,0,0,0,0,2,1,1,0,5,0,0,1,3,0,4,0,1,0,2,0,1,3,1,2
2020-04-24,66,0,0,0,0,0,6,23,0,0,0,0,1,2,0,0,1,3,0,1,3,5,0,4,1,2,0,4,0,3,5,1,1
2020-04-25,42,0,0,0,0,1,3,16,0,0,0,1,1,2,0,0,2,3,0,0,2,1,0,0,0,1,1,0,0,2,5,0,1
2020-04-26,61,0,3,0,5,2,4,18,0,0,0,3,2,1,0,0,2,5,0,0,1,2,0,1,1,2,0,1,0,6,1,1,0
2020-04-27,69,2,2,0,0,0,7,27,0,0,0,1,3,1,0,2,1,2,0,0,2,3,0,2,0,0,1,2,0,2,7,2,0
2020-04-28,76,0,0,0,0,1,5,18,0,0,0,1,3,3,0,0,1,6,0,3,1,4,2,8,1,2,1,1,1,6,8,0,0
2020-04-29,62,0,0,0,1,1,21,11,0,0,0,0,2,2,0,0,1,2,0,1,1,5,0,4,1,0,0,4,0,0,3,1,1
2020-04-30,63,0,0,0,2,2,5,17,0,0,0,0,1,0,1,0,1,7,0,1,1,9,1,1,0,1,1,1,0,2,7,1,1
2020-05-01,63,0,1,1,0,2,10,17,0,0,0,1,2,4,1,1,0,5,0,3,1,4,1,1,0,0,0,2,0,2,3,0,1
2020-05-02,65,0,2,0,1,2,15,8,0,0,0,1,2,3,2,1,1,8,0,0,0,5,0,2,0,0,2,0,0,2,8,0,0
2020-05-03,56,0,1,0,2,4,7,7,0,0,0,2,3,2,0,1,2,5,0,1,3,2,0,3,0,1,2,1,1,0,6,0,0
2020-05-04,62,0,2,0,0,1,4,19,0,0,0,1,2,2,1,2,0,5,1,0,2,2,1,4,1,2,0,1,0,2,5,0,2
2020-05-05,69,0,0,0,0,2,6,25,1,1,0,5,0,2,1,0,1,2,1,1,1,3,0,1,1,3,0,3,1,1,5,2,0
2020-05-06,66,0,1,0,1,1,6,14,0,0,0,0,4,2,0,2,1,7,0,0,3,0,0,4,0,2,0,3,2,2,8,1,2
2020-05-07,61,0,0,0,0,2,4,14,1,0,0,0,1,2,1,1,0,4,0,1,3,5,0,2,0,2,1,5,1,1,10,0,0
2020-05-08,66,1,0,0,0,1,7,21,1,0,0,3,2,1,0,0,0,3,0,0,0,5,2,2,1,1,0,3,0,1,10,0,1
2020-05-09,68,0,0,0,1,0,10,13,0,0,1,0,3,2,1,2,1,4,1,2,1,4,1,1,1,3,1,2,1,4,7,0,1
2020-05-10,82,0,0,0,1,3,9,22,0,0,0,0,7,3,6,0,0,2,0,1,3,3,2,2,1,5,0,0,0,6,5,0,1
2020-05-11,90,0,0,0,1,3,12,22,0,0,1,2,6,3,3,2,0,4,1,3,4,5,0,2,1,4,1,0,0,2,8,0,0
2020-05-12,77,0,2,0,2,1,6,19,0,0,1,0,3,2,4,1,2,3,0,2,6,3,0,1,1,1,3,3,0,5,4,2,0
2020-05-13,104,0,1,0,0,4,12,25,0,0,2,1,3,2,2,1,0,6,0,2,8,4,1,2,0,5,3,7,0,2,10,0,1
2020-05-14,83,0,1,0,0,2,4,23,0,0,0,2,3,2,3,0,2,2,1,2,2,9,1,2,1,3,0,4,0,1,8,4,1
2020-05-15,101,1,0,0,1,3,5,31,0,0,1,0,3,2,2,1,0,5,0,3,4,9,2,3,1,6,1,6,0,4,6,0,1
2020-05-16,66,0,1,0,1,1,9,20,0,0,0,0,3,1,0,0,0,1,0,1,3,1,1,0,2,6,0,4,1,1,9,0,0
2020-05-17,89,0,2,0,1,1,4,31,0,0,0,1,3,3,3,1,1,5,0,1,1,5,1,1,1,4,3,4,0,3,7,1,1
2020-05-18,87,0,0,0,3,1,9,19,0,1,0,3,11,2,0,1,0,4,1,0,0,4,0,4,2,4,3,2,0,5,8,0,0
2020-05-19,81,0,3,1,2,5,6,17,0,1,0,0,6,4,2,1,0,3,1,3,2,4,0,1,0,7,2,3,0,1,5,1,0
2020-05-20,82,0,0,0,0,2,6,19,0,0,0,1,5,4,2,1,0,7,0,1,0,6,2,2,1,4,3,6,2,2,6,0,0
2020-05-21,77,0,0,0,1,2,7,16,1,0,0,2,1,4,4,0,0,3,0,3,0,6,0,6,1,4,3,2,0,6,5,0,0
2020-05-22,73,0,0,1,2,2,5,12,0,1,0,2,6,1,2,3,0,2,1,1,2,5,0,5,0,3,2,2,1,4,6,2,0
2020-05-23,76,0,1,0,4,4,5,16,0,0,0,1,2,1,2,0,0,2,0,3,0,4,1,1,1,9,3,5,4,3,4,0,0
2020-05-24,68,1,0,1,2,5,7,16,0,1,0,0,5,2,2,1,0,5,0,0,0,1,0,0,1,2,3,4,1,1,5,2,0
2020-05-25,88,0,2,0,2,4,6,20,0,0,1,4,2,2,4,1,0,4,2,2,3,7,1,1,0,5,1,3,1,2,6,2,0
2020-05-26,66,1,1,1,1,3,4,7,0,0,1,0,4,3,3,1,1,8,0,0,2,7,1,3,0,4,1,0,1,0,6,1,1
2020-05-27,83,0,0,0,4,6,6,15,0,0,2,1,2,3,8,3,0,2,1,1,0,7,1,6,0,1,1,4,0,3,5,1,0
2020-05-28,101,1,1,0,1,5,3,27,0,0,1,1,3,0,4,0,2,13,0,0,1,7,2,3,2,6,3,4,0,5,6,0,0
2020-05-29,74,0,0,0,2,4,5,13,1,0,1,1,2,1,4,0,0,7,0,3,1,8,0,0,0,7,3,4,2,4,1,0,0
2020-05-30,101,0,2,1,1,2,4,28,1,0,0,2,1,2,4,1,0,9,2,2,1,8,2,1,1,9,0,1,2,8,5,0,1
2020-05-31,57,0,1,1,1,5,5,8,0,0,1,1,0,2,1,2,1,3,0,1,2,6,0,1,2,3,4,2,0,1,3,0,0
2020-06-01,88,0,0,0,1,1,6,17,0,0,0,2,4,1,7,0,0,8,1,4,5,4,1,1,0,9,0,3,1,5,6,0,1
2020-06-02,100,1,1,0,1,9,2,11,0,1,0,1,6,0,8,1,0,17,2,2,0,4,2,0,1,13,0,2,1,6,7,1,0
2020-06-03,96,0,1,0,0,5,10,16,1,0,1,2,6,4,7,1,0,7,0,4,3,7,3,1,2,4,1,3,0,3,3,1,0
2020-06-04,102,1,0,0,0,8,7,13,1,0,1,1,4,0,4,1,0,9,0,8,2,9,0,2,3,6,5,4,1,6,6,0,0
2020-06-05,82,1,0,0,3,7,4,11,0,1,0,1,2,1,5,0,0,7,1,1,4,8,1,1,4,4,2,2,0,2,5,2,2
2020-06-06,62,1,3,0,2,5,0,12,1,0,0,2,4,1,4,1,0,4,2,3,0,4,0,0,0,5,3,2,0,2,1,0,0
2020-06-07,77,1,0,1,3,3,1,19,1,0,1,6,6,1,5,0,0,1,0,1,2,4,0,0,3,6,2,3,0,3,4,0,0
2020-06-08,82,0,0,0,2,5,8,5,0,1,0,0,9,1,6,0,1,6,0,1,5,2,2,0,1,7,1,1,0,10,7,1,0
2020-06-09,78,0,0,1,3,5,4,17,2,0,1,2,3,0,3,1,0,11,3,2,0,4,0,0,0,10,1,1,0,0,2,2,0
2020-06-10,86,1,0,2,0,5,5,11,1,0,0,2,3,0,9,1,0,9,0,3,5,6,1,0,0,7,2,3,2,3,4,1,0
2020-06-11,64,0,0,0,0,2,1,12,1,0,1,2,5,2,4,1,0,5,1,2,0,2,0,2,1,5,1,3,0,5,6,0,0
2020-06-12,80,0,0,0,2,4,1,8,0,0,0,6,5,4,4,2,0,6,0,13,2,1,1,2,0,7,0,3,2,5,2,0,0
2020-06-13,67,0,0,0,2,7,2,10,0,2,2,3,2,2,1,0,0,2,1,9,1,3,1,1,1,5,2,1,1,1,3,1,1
2020-06-14,77,1,1,1,1,9,1,5,0,0,2,4,4,1,3,1,0,6,3,2,2,6,1,0,2,2,2,1,4,3,9,0,0
2020-06-15,91,0,1,1,1,2,0,6,0,0,2,2,6,4,6,2,0,3,2,14,5,3,0,2,1,8,2,1,4,5,6,1,1
2020-06-16,71,0,0,2,1,4,1,10,0,1,0,0,3,3,1,1,0,4,5,3,3,5,0,4,0,3,2,2,0,7,5,0,1
2020-06-17,39,0,0,0,0,2,2,3,1,0,0,3,2,1,0,1,0,1,0,2,0,2,0,1,5,2,0,1,0,8,2,0,0
2020-06-18,35,0,0,0,0,5,4,3,0,0,0,4,0,0,3,0,0,1,0,0,0,6,0,2,2,1,0,0,0,4,0,0,0
2020-06-19,18,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,2,1,0,0,1,2,3,0,0,1,0,0,1,0,1,1
2020-06-20,8,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
2020-06-21,6,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2020-06-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
