Fecha,AGU_S,AGU_I,AGU_L,AGU,AGU_R,AGU_D,BCN_S,BCN_I,BCN_L,BCN,BCN_R,BCN_D,BCS_S,BCS_I,BCS_L,BCS,BCS_R,BCS_D,CAM_S,CAM_I,CAM_L,CAM,CAM_R,CAM_D,CHP_S,CHP_I,CHP_L,CHP,CHP_R,CHP_D,CHH_S,CHH_I,CHH_L,CHH,CHH_R,CHH_D,CMX_S,CMX_I,CMX_L,CMX,CMX_R,CMX_D,COA_S,COA_I,COA_L,COA,COA_R,COA_D,COL_S,COL_I,COL_L,COL,COL_R,COL_D,DUR_S,DUR_I,DUR_L,DUR,DUR_R,DUR_D,GUA_S,GUA_I,GUA_L,GUA,GUA_R,GUA_D,GRO_S,GRO_I,GRO_L,GRO,GRO_R,GRO_D,HID_S,HID_I,HID_L,HID,HID_R,HID_D,JAL_S,JAL_I,JAL_L,JAL,JAL_R,JAL_D,MIC_S,MIC_I,MIC_L,MIC,MIC_R,MIC_D,MOR_S,MOR_I,MOR_L,MOR,MOR_R,MOR_D,MEX_S,MEX_I,MEX_L,MEX,MEX_R,MEX_D,NAY_S,NAY_I,NAY_L,NAY,NAY_R,NAY_D,NLE_S,NLE_I,NLE_L,NLE,NLE_R,NLE_D,OAX_S,OAX_I,OAX_L,OAX,OAX_R,OAX_D,PUE_S,PUE_I,PUE_L,PUE,PUE_R,PUE_D,QUE_S,QUE_I,QUE_L,QUE,QUE_R,QUE_D,ROO_S,ROO_I,ROO_L,ROO,ROO_R,ROO_D,SLP_S,SLP_I,SLP_L,SLP,SLP_R,SLP_D,SIN_S,SIN_I,SIN_L,SIN,SIN_R,SIN_D,SON_S,SON_I,SON_L,SON,SON_R,SON_D,TAB_S,TAB_I,TAB_L,TAB,TAB_R,TAB_D,TAM_S,TAM_I,TAM_L,TAM,TAM_R,TAM_D,TLA_S,TLA_I,TLA_L,TLA,TLA_R,TLA_D,VER_S,VER_I,VER_L,VER,VER_R,VER_D,YUC_S,YUC_I,YUC_L,YUC,YUC_R,YUC_D,ZAC_S,ZAC_I,ZAC_L,ZAC,ZAC_R,ZAC_D,Susp,Pos_I,Pos_L,Pos,Pos_rep,Susp_rep,Neg_rep,IRAG_Test,Tested_tot,Recovered,Deceased
2020-03-26,59,8,5,13,,0,136,11,8,19,,0,20,4,3,7,,0,3,2,0,2,,0,16,3,1,4,,0,5,6,0,6,,0,401,47,36,83,,3,54,12,1,13,,0,11,2,0,2,,0,24,4,1,5,,1,107,21,2,23,,0,19,5,2,7,,0,24,5,7,12,,0,220,48,16,64,,2,36,3,8,11,,0,21,3,1,4,,0,289,23,23,46,,0,8,2,2,4,,0,103,46,11,57,,0,24,3,5,8,,0,68,30,15,45,,0,46,15,6,21,,0,37,21,8,29,,0,45,15,3,18,,2,54,5,3,8,,0,48,7,0,7,,0,46,7,10,17,,0,17,4,2,6,,0,35,1,0,1,,0,130,6,1,7,,0,18,23,9,32,,0,32,1,3,4,,0,2156,393,192,585,585,2156,2965,182,3732,,8
2020-03-27,65,8,11,19,,0,148,12,8,20,,0,19,4,5,9,,0,6,2,0,2,,0,18,5,2,7,,0,14,6,0,6,,0,505,55,52,107,,5,62,12,2,14,,0,14,2,0,2,,0,17,5,2,7,,1,126,24,7,31,,0,46,5,2,7,,0,40,5,7,12,,0,212,55,22,77,,3,41,3,13,16,,1,26,3,1,4,,0,266,33,37,70,,0,14,3,2,5,,0,43,51,13,64,,0,33,3,8,11,,0,96,32,19,51,,0,54,16,7,23,,0,53,21,8,29,,0,59,16,3,19,,2,60,5,4,9,,0,53,8,0,8,,0,76,8,13,21,,0,23,4,2,6,,0,46,2,2,4,,0,161,14,3,17,,0,19,23,13,36,,0,60,1,3,4,,0,2475,446,271,717,717,2475,3542,182,4441,,12
2020-03-28,106,8,11,19,,0,140,12,8,20,,0,31,4,5,9,,0,8,3,0,3,,0,36,4,2,6,,0,16,6,0,6,,0,398,96,81,177,,7,86,12,3,15,,0,13,2,0,2,,0,35,5,2,7,,1,132,26,11,37,,0,52,6,4,10,,0,43,5,7,12,,1,209,56,26,82,,3,48,3,14,17,,1,25,3,1,4,,0,298,36,49,85,,0,15,3,2,5,,0,66,51,13,64,,0,36,4,8,12,,0,105,32,20,52,,0,56,16,9,25,,0,52,23,10,33,,1,61,16,4,20,,2,84,5,9,14,,0,48,9,1,10,,0,109,8,19,27,,0,33,4,2,6,,0,41,2,2,4,,0,171,15,8,23,,0,10,23,15,38,,0,60,1,3,4,,0,2623,499,349,848,848,2623,4341,182,5371,,16
2020-03-29,85,11,13,24,,0,152,13,10,23,,0,30,5,6,11,,0,8,3,0,3,,0,31,6,4,10,,0,16,6,0,6,,0,332,100,96,196,,7,61,12,20,32,,1,11,2,0,2,,0,32,5,2,7,,1,127,26,11,37,,0,40,6,7,13,,0,46,8,9,17,,2,227,56,27,83,,3,63,3,14,17,,1,17,3,3,6,,1,311,45,74,119,,0,18,3,2,5,,0,130,52,15,67,,0,25,5,9,14,,0,70,36,30,66,,1,47,16,10,26,,0,45,24,14,38,,1,78,17,7,24,,2,88,5,14,19,,0,40,11,3,14,,0,129,8,25,33,,0,29,5,2,7,,0,37,2,2,4,,0,161,15,9,24,,0,25,23,18,41,,0,53,1,4,5,,0,2564,533,460,993,993,2564,4955,182,6130,,20
2020-03-30,74,11,13,24,,0,135,13,14,27,,0,24,5,8,13,,0,11,3,0,3,,0,24,6,5,11,,0,21,6,0,6,,0,434,103,102,205,,8,116,13,26,39,,1,11,2,0,2,,0,23,5,2,7,,1,79,29,14,43,,0,47,6,7,13,,0,52,8,9,17,,2,275,57,33,90,,3,65,3,14,17,,1,16,3,3,6,,1,318,48,88,136,,1,13,3,3,6,,0,161,55,20,75,,0,30,5,9,14,,1,88,37,39,76,,1,43,16,11,27,,1,35,24,19,43,,1,65,17,8,25,,2,77,6,18,24,,3,62,11,6,17,,0,130,8,30,38,,0,32,6,2,8,,0,51,2,2,4,,0,188,15,11,26,,1,18,24,22,46,,0,34,2,4,6,,0,2752,552,542,1094,1094,2752,5635,182,6911,,28
2020-03-31,81,14,22,36,,0,174,16,19,35,,0,35,5,12,17,,0,2,3,2,5,,0,31,6,7,13,,0,16,6,1,7,,0,517,119,115,234,,8,140,13,31,44,,1,8,2,0,2,,0,18,5,2,7,,1,130,30,16,46,,0,80,7,8,15,,0,66,8,11,19,,3,377,60,34,94,,3,70,3,18,21,,1,34,4,3,7,,1,371,49,100,149,,1,19,3,3,6,,0,148,55,21,76,,0,50,5,9,14,,1,121,37,44,81,,1,61,16,13,29,,1,43,24,23,47,,1,83,17,8,25,,2,125,6,21,27,,3,98,11,6,17,,0,178,10,38,48,,0,54,6,2,8,,0,64,2,2,4,,0,266,16,11,27,,1,25,24,25,49,,0,26,2,4,6,,0,3511,584,631,1215,1215,3511,6282,182,7679,,29
2020-04-01,57,14,22,36,,0,185,17,20,37,,0,45,5,13,18,,2,9,3,2,5,,0,36,6,8,14,,0,22,6,5,11,,0,591,128,168,296,,8,162,13,44,57,,2,9,2,1,3,,0,24,5,2,7,,1,173,31,18,49,,0,84,7,10,17,,1,60,8,13,21,,3,496,61,38,99,,3,61,4,20,24,,1,36,4,5,9,,1,340,51,106,157,,1,20,3,5,8,,1,109,55,23,78,,0,25,5,17,22,,1,103,38,59,97,,1,67,16,13,29,,1,50,24,27,51,,1,74,20,11,31,,2,132,6,26,32,,4,119,12,6,18,,0,233,11,41,52,,1,61,7,2,9,,0,66,2,3,5,,0,305,16,12,28,,1,34,24,28,52,,0,39,2,4,6,,1,3827,606,772,1378,1378,3827,7073,182,8633,,37
2020-04-02,53,16,31,47,,0,213,18,22,40,,3,62,5,14,19,,2,13,3,2,5,,0,45,6,9,15,,0,24,6,5,11,,0,757,131,196,327,,13,179,13,49,62,,2,12,2,1,3,,0,28,6,2,8,,1,200,31,19,50,,0,102,8,14,22,,1,65,8,18,26,,3,638,63,41,104,,4,71,4,20,24,,1,31,4,5,9,,3,406,51,120,171,,1,27,3,5,8,,1,80,57,27,84,,0,46,5,17,22,,1,122,38,62,100,,1,67,16,16,32,,1,97,24,32,56,,1,104,20,13,33,,2,181,8,34,42,,4,148,13,8,21,,0,277,11,51,62,,3,70,8,5,13,,0,76,2,3,5,,0,353,16,13,29,,1,72,24,29,53,,0,34,2,5,7,,1,4653,622,888,1510,1510,4653,7822,182,9514,,50
2020-04-03,43,16,32,48,,0,231,21,31,52,,5,78,5,16,21,,2,21,3,3,6,,0,46,6,12,18,,0,39,7,5,12,,0,862,135,249,384,,15,226,15,55,70,,3,16,2,2,4,,0,26,6,2,8,,1,237,31,21,52,,0,108,8,16,24,,1,71,8,22,30,,3,687,66,50,116,,6,78,4,20,24,,1,45,4,8,12,,3,430,51,126,177,,1,46,3,5,8,,1,145,57,28,85,,0,73,5,17,22,,1,178,39,70,109,,1,52,16,19,35,,2,119,24,41,65,,1,152,20,15,35,,2,234,9,42,51,,5,152,13,9,22,,0,326,11,62,73,,3,80,9,7,16,,0,78,3,5,8,,0,404,16,19,35,,2,69,25,34,59,,0,46,2,5,7,,1,5398,640,1048,1688,1688,5398,8602,,10290,,60
2020-04-04,75,16,33,49,,0,242,21,33,54,,5,81,5,22,27,,2,9,3,5,8,,0,67,6,13,19,,0,42,7,6,13,,0,938,171,298,469,,17,303,15,57,72,,4,20,2,2,4,,0,51,6,4,10,,2,214,31,22,53,,0,118,8,17,25,,1,82,9,23,32,,5,769,66,54,120,,6,67,6,23,29,,1,62,4,10,14,,3,488,51,129,180,,3,33,3,6,9,,1,165,57,31,88,,1,56,5,17,22,,1,220,39,86,125,,1,59,16,20,36,,2,115,24,51,75,,2,125,20,15,35,,2,253,10,64,74,,10,131,14,13,27,,1,352,11,72,83,,3,83,9,11,20,,1,71,3,6,9,,0,430,16,21,37,,3,61,25,37,62,,0,45,2,8,10,,2,5827,681,1209,1890,1890,5827,9467,,11357,,79
2020-04-05,122,16,33,49,,0,201,23,46,69,,6,92,5,23,28,,2,10,3,5,8,,0,52,6,19,25,,0,29,7,8,15,,0,697,173,387,560,,19,222,15,67,82,,4,19,2,2,4,,0,48,6,6,12,,3,162,31,22,53,,0,112,9,21,30,,2,73,9,25,34,,5,774,65,58,123,,6,49,6,24,30,,3,45,4,11,15,,3,434,51,153,204,,3,18,3,6,9,,1,203,58,33,91,,2,30,5,20,25,,1,199,40,107,147,,1,37,16,22,38,,2,110,24,62,86,,4,111,20,17,37,,2,248,10,80,90,,12,114,15,13,28,,1,342,11,86,97,,4,67,9,17,26,,1,72,3,8,11,,0,404,17,23,40,,3,68,25,42,67,,2,45,2,8,10,,2,5209,689,1454,2143,2143,5209,10682,,12825,,94
2020-04-06,164,18,31,49,,0,245,22,89,111,,7,141,6,48,54,,2,15,2,7,9,,0,65,9,17,26,,0,52,6,16,22,,0,1100,183,426,609,,29,391,16,86,102,,5,22,1,3,4,,0,78,5,7,12,,4,164,36,22,58,,0,128,10,22,32,,3,79,10,25,35,,5,703,69,57,126,,7,82,20,13,33,,3,57,6,11,17,,3,572,56,205,261,,8,27,6,4,10,,1,142,61,32,93,,3,81,8,19,27,,1,222,42,114,156,,2,48,17,23,40,,2,148,24,91,115,,8,154,20,17,37,,3,271,10,87,97,,12,141,14,16,30,,1,331,11,96,107,,8,82,10,21,31,,1,75,6,8,14,,0,412,17,24,41,,3,64,32,40,72,,2,39,1,8,9,,2,6295,754,1685,2439,2439,6295,11741,,14180,,125
2020-04-07,183,19,34,53,,0,345,19,117,136,,7,149,6,50,56,,2,12,2,12,14,,1,80,9,19,28,,0,68,5,17,22,,0,1350,178,545,723,,32,550,16,93,109,,5,19,2,3,5,,0,84,5,10,15,,4,242,36,25,61,,1,145,10,27,37,,3,87,10,31,41,,6,752,62,73,135,,7,134,20,14,34,,4,51,5,19,24,,4,609,53,267,320,,9,37,6,4,10,,1,333,60,33,93,,4,61,9,26,35,,1,262,42,137,179,,4,58,17,28,45,,2,171,27,108,135,,9,187,21,20,41,,3,329,10,101,111,,13,176,18,17,35,,1,293,11,97,108,,8,111,10,22,32,,3,83,7,11,18,,0,429,17,29,46,,3,88,32,42,74,,2,48,2,8,10,,2,7526,746,2039,2785,2785,7526,15099,,17884,,141
2020-04-08,111,,,53,,0,422,,,225,,15,270,,,68,,2,17,,,14,,1,77,,,32,,0,76,,,29,,0,1782,,,855,,39,753,,,122,,7,30,,,7,,0,113,,,15,,4,286,,,67,,1,149,,,47,,4,91,,,46,,7,862,,,139,,8,181,,,36,,5,62,,,26,,5,793,,,354,,11,40,,,12,,1,551,,,98,,4,76,,,37,,1,340,,,183,,9,68,,,47,,2,200,,,143,,10,156,,,43,,4,365,,,125,,13,173,,,46,,2,362,,,112,,8,102,,,43,,3,92,,,23,,0,395,,,49,,3,148,,,74,,3,45,,,11,,2,9188,,,3181,3181,9188,17209,,20390,,174
2020-04-09,81,,,53,,0,467,,,239,,16,313,,,68,,2,10,,,14,,1,80,,,34,,0,94,,,42,,1,2185,,,909,,43,824,,,129,,7,30,,,7,,0,116,,,16,,4,290,,,71,,1,141,,,49,,5,63,,,47,,7,814,,,139,,8,195,,,46,,5,56,,,35,,7,831,,,399,,11,41,,,16,,3,687,,,107,,5,81,,,40,,1,409,,,198,,10,73,,,50,,2,217,,,159,,12,169,,,47,,4,390,,,138,,15,194,,,48,,4,360,,,113,,9,126,,,46,,3,94,,,29,,0,443,,,54,,3,170,,,88,,3,61,,,11,,2,10105,,,3441,3441,10105,17950,,21391,,194
2020-04-10,91,,,53,,0,530,,,258,,17,333,,,85,,2,7,,,15,,1,69,,,38,,1,101,,,54,,12,2188,,,1040,,46,932,,,143,,7,24,,,7,,0,113,,,16,,4,254,,,78,,1,141,,,54,,6,28,,,51,,7,839,,,144,,9,170,,,46,,7,74,,,35,,7,758,,,470,,16,40,,,19,,3,997,,,110,,5,76,,,41,,2,399,,,214,,15,61,,,55,,3,234,,,163,,13,165,,,48,,4,376,,,171,,18,181,,,55,,5,317,,,134,,9,122,,,48,,3,96,,,34,,1,406,,,63,,3,129,,,88,,4,49,,,14,,2,10300,,,3844,3844,10300,19749,,23593,,233
2020-04-11,89,,,55,,1,548,,,278,,20,288,,,102,,2,5,,,18,,1,63,,,39,,1,121,,,54,,12,2152,,,1117,,49,818,,,156,,11,22,,,7,,0,83,,,16,,4,233,,,81,,5,140,,,56,,6,28,,,53,,8,704,,,150,,11,139,,,50,,8,72,,,40,,7,782,,,498,,19,33,,,21,,4,1342,,,119,,5,58,,,43,,2,308,,,243,,18,67,,,57,,3,186,,,216,,18,159,,,51,,4,279,,,214,,24,159,,,65,,5,310,,,143,,12,142,,,49,,3,93,,,38,,1,419,,,73,,3,95,,,103,,4,46,,,14,,2,9983,,,4219,4219,9983,21277,,25496,,273
2020-04-12,77,,,55,,1,511,,,335,,22,266,,,120,,2,31,,,19,,1,50,,,43,,3,136,,,61,,12,1323,,,1328,,56,800,,,157,,11,25,,,7,,0,61,,,16,,4,174,,,82,,5,114,,,70,,6,21,,,58,,9,603,,,156,,11,117,,,61,,9,70,,,44,,7,693,,,523,,22,31,,,22,,4,1552,,,124,,5,47,,,43,,3,253,,,256,,20,51,,,61,,3,201,,,223,,19,145,,,53,,4,215,,,229,,24,117,,,69,,5,299,,,153,,12,125,,,53,,3,85,,,40,,2,387,,,78,,3,74,,,107,,6,43,,,15,,2,8697,,,4661,4661,8697,21943,,26604,,296
2020-04-13,98,,,55,,1,562,,,368,,25,200,,,153,,3,42,,,29,,2,54,,,43,,3,141,,,67,,13,1518,,,1437,,64,827,,,176,,12,32,,,7,,0,74,,,16,,4,158,,,88,,5,120,,,77,,6,32,,,58,,9,620,,,159,,11,142,,,62,,9,73,,,49,,7,770,,,558,,27,36,,,25,,4,1727,,,132,,5,57,,,44,,4,256,,,269,,22,77,,,61,,3,203,,,239,,22,101,,,55,,4,229,,,245,,28,115,,,72,,9,336,,,156,,14,134,,,53,,3,79,,,49,,2,381,,,82,,3,96,,,114,,6,51,,,16,,2,9341,,,5014,5014,9341,23040,,28054,,332
2020-04-14,66,,,65,,1,590,,,412,,28,198,,,164,,5,41,,,33,,2,67,,,45,,3,186,,,69,,16,2049,,,1556,,92,911,,,194,,12,26,,,7,,0,89,,,15,,3,172,,,90,,5,142,,,88,,6,33,,,64,,10,620,,,165,,11,163,,,67,,11,79,,,53,,9,904,,,602,,35,36,,,25,,4,1919,,,136,,5,60,,,46,,5,312,,,276,,27,68,,,65,,4,201,,,245,,25,115,,,55,,4,293,,,261,,34,158,,,73,,9,343,,,195,,19,178,,,55,,3,149,,,51,,4,418,,,94,,5,147,,,116,,7,59,,,17,,2,10792,,,5399,5399,10792,23900,,29299,,406
2020-04-15,83,,,65,,1,690,,,464,,28,259,,,165,,6,36,,,43,,2,71,,,48,,3,207,,,83,,20,2364,,,1686,,99,946,,,195,,12,32,,,7,,0,97,,,16,,4,186,,,91,,5,125,,,97,,8,42,,,64,,12,565,,,176,,11,189,,,70,,12,85,,,56,,10,1044,,,659,,43,43,,,27,,5,2015,,,150,,5,62,,,50,,5,347,,,291,,31,82,,,69,,5,182,,,269,,27,129,,,56,,4,325,,,292,,38,158,,,78,,9,365,,,210,,21,216,,,60,,4,95,,,58,,4,437,,,106,,6,163,,,128,,7,77,,,18,,2,11717,,,5847,5847,11717,25138,,30985,,449
2020-04-16,77,,,71,,2,780,,,505,,31,276,,,166,,6,49,,,45,,3,56,,,54,,3,205,,,108,,23,2546,,,1828,,110,918,,,214,,15,30,,,7,,0,89,,,17,,4,277,,,96,,6,149,,,100,,9,43,,,67,,12,623,,,178,,11,229,,,84,,13,95,,,58,,10,1107,,,695,,46,40,,,29,,5,2104,,,159,,5,65,,,53,,5,339,,,305,,32,78,,,76,,5,190,,,276,,28,106,,,56,,4,324,,,327,,40,165,,,89,,10,357,,,233,,25,227,,,78,,4,94,,,62,,4,466,,,112,,6,181,,,131,,7,55,,,18,,2,12340,,,6297,6297,12340,26511,,32808,,486
2020-04-17,76,,,77,,2,918,,,536,,33,318,,,169,,6,41,,,47,,3,60,,,58,,3,258,,,115,,26,2832,,,2080,,136,994,,,217,,15,27,,,9,,2,99,,,19,,4,224,,,113,,7,128,,,110,,11,48,,,70,,13,573,,,190,,13,254,,,99,,14,67,,,73,,10,1318,,,754,,49,41,,,31,,5,2245,,,159,,5,68,,,56,,5,357,,,314,,37,89,,,78,,6,232,,,280,,31,108,,,58,,4,347,,,374,,43,176,,,97,,10,372,,,250,,27,243,,,91,,5,94,,,67,,4,485,,,121,,7,215,,,140,,8,57,,,23,,2,13364,,,6875,6875,13364,28126,,35001,,546
2020-04-18,82,,,77,,2,841,,,610,,68,313,,,173,,6,28,,,56,,3,50,,,62,,3,220,,,131,,31,2369,,,2299,,178,970,,,232,,18,21,,,10,,2,98,,,19,,4,343,,,116,,9,123,,,110,,11,45,,,75,,13,547,,,196,,13,249,,,107,,16,60,,,77,,11,1289,,,786,,52,35,,,33,,5,2184,,,172,,6,61,,,62,,6,344,,,330,,40,81,,,79,,6,188,,,315,,31,102,,,59,,4,285,,,413,,45,141,,,108,,10,361,,,278,,28,225,,,117,,5,86,,,72,,4,476,,,124,,8,105,,,172,,10,47,,,27,,2,12369,,,7497,7497,12369,29301,,36798,,650
2020-04-19,58,,,80,,2,745,,,680,,75,235,,,193,,7,24,,,57,,4,38,,,67,,3,199,,,148,,32,1576,,,2591,,183,849,,,237,,18,20,,,11,,2,93,,,21,,4,190,,,133,,9,94,,,121,,12,46,,,87,,14,372,,,198,,13,195,,,115,,17,49,,,82,,12,1145,,,877,,55,29,,,35,,5,2184,,,184,,6,37,,,63,,6,259,,,352,,41,70,,,81,,6,183,,,322,,31,78,,,63,,4,210,,,459,,45,113,,,117,,12,301,,,335,,38,140,,,127,,5,66,,,76,,4,385,,,146,,9,108,,,176,,10,48,,,27,,2,10139,,,8261,8261,10139,31170,,39431,,686
2020-04-20,57,,,80,,2,685,,,741,,75,197,,,205,,7,26,,,63,,4,41,,,68,,3,196,,,152,,32,1676,,,2710,,188,609,,,254,,18,20,,,11,,2,65,,,22,,4,180,,,150,,9,83,,,126,,14,54,,,92,,15,276,,,216,,14,155,,,127,,17,49,,,85,,12,1193,,,901,,58,33,,,37,,5,2131,,,202,,6,34,,,69,,6,256,,,360,,45,65,,,85,,6,150,,,360,,34,81,,,66,,4,179,,,486,,45,91,,,117,,12,351,,,397,,42,175,,,134,,5,69,,,78,,4,377,,,156,,12,67,,,191,,10,32,,,31,,2,9653,,,8772,,,,,,,712
2020-04-21,122,,,80,,2,418,,,915,,100,85,,,228,,9,15,,,67,,4,33,,,75,,4,203,,,155,,36,1771,,,2857,,224,476,,,266,,23,12,,,14,,2,20,,,30,,4,228,,,158,,9,63,,,126,,16,34,,,106,,16,265,,,226,,15,173,,,139,,19,55,,,89,,14,947,,,1013,,71,16,,,41,,5,1890,,,203,,6,24,,,72,,7,234,,,382,,53,39,,,88,,6,86,,,393,,47,78,,,67,,5,157,,,510,,52,80,,,114,,13,159,,,467,,55,157,,,145,,7,51,,,84,,5,276,,,165,,13,59,,,194,,12,36,,,32,,3,8262,,,9501,,,,,,,857
2020-04-22,115,,,99,,2,381,,,992,,118,57,,,240,,10,14,,,70,,5,53,,,83,,4,184,,,176,,39,1697,,,3287,,251,245,,,279,,27,13,,,14,,2,29,,,33,,5,339,,,173,,9,66,,,137,,17,34,,,113,,16,364,,,236,,15,173,,,146,,21,58,,,96,,18,943,,,1157,,82,16,,,43,,6,1564,,,221,,6,22,,,80,,8,222,,,386,,56,35,,,91,,7,69,,,426,,56,63,,,68,,5,153,,,570,,59,79,,,122,,13,209,,,504,,60,148,,,166,,8,45,,,99,,9,229,,,195,,18,67,,,199,,15,20,,,43,,3,7706,,,10544,,,,,,,970
2020-04-23,113,,,105,,2,356,,,1083,,126,41,,,241,,11,22,,,70,,6,48,,,95,,5,168,,,194,,42,1903,,,3685,,268,305,,,290,,29,9,,,15,,2,20,,,39,,5,340,,,182,,14,58,,,157,,22,44,,,115,,15,454,,,256,,19,147,,,168,,24,48,,,112,,20,969,,,1245,,95,9,,,49,,7,1302,,,259,,7,22,,,86,,9,230,,,415,,61,24,,,94,,7,57,,,461,,61,47,,,73,,6,157,,,616,,62,71,,,127,,16,164,,,592,,67,159,,,191,,9,31,,,107,,10,185,,,230,,21,60,,,234,,18,25,,,47,,3,7588,,,11633,,,,,,,1069
2020-04-24,104,,,145,,2,318,,,1164,,146,15,,,247,,11,11,,,83,,10,42,,,100,,6,191,,,213,,46,2063,,,4118,,297,296,,,312,,32,6,,,15,,2,30,,,41,,5,503,,,192,,17,60,,,165,,28,51,,,144,,17,612,,,263,,20,171,,,179,,26,56,,,135,,24,955,,,1445,,104,10,,,51,,7,1142,,,270,,9,24,,,87,,11,190,,,456,,62,29,,,104,,7,56,,,511,,71,63,,,73,,6,163,,,692,,92,61,,,138,,16,148,,,644,,79,193,,,205,,10,45,,,118,,13,172,,,268,,22,86,,,244,,19,23,,,50,,4,7889,,,12872,,,,,,,1221
2020-04-25,100,,,146,,2,313,,,1206,,162,10,,,266,,12,39,,,87,,11,39,,,114,,6,231,,,241,,57,2206,,,4431,,307,284,,,336,,33,7,,,16,,2,23,,,43,,6,573,,,198,,19,60,,,171,,29,53,,,155,,17,772,,,271,,23,191,,,195,,28,54,,,158,,25,997,,,1608,,110,30,,,53,,7,855,,,282,,9,25,,,102,,13,173,,,486,,65,23,,,110,,7,57,,,540,,76,65,,,76,,6,227,,,711,,98,79,,,135,,18,167,,,700,,86,249,,,217,,11,50,,,133,,13,174,,,299,,23,88,,,299,,20,25,,,57,,4,8239,,,13842,,,,,,,1305
2020-04-26,101,,,148,,2,281,,,1286,,162,17,,,285,,12,47,,,94,,14,46,,,118,,6,201,,,259,,58,2101,,,4660,,309,208,,,344,,33,10,,,18,,2,13,,,45,,6,467,,,206,,20,36,,,193,,29,55,,,174,,18,782,,,282,,25,223,,,210,,31,54,,,178,,27,1046,,,1694,,116,42,,,57,,7,457,,,287,,9,49,,,105,,15,178,,,514,,65,27,,,112,,9,78,,,593,,79,42,,,79,,6,251,,,750,,105,52,,,144,,18,216,,,721,,95,157,,,262,,11,80,,,140,,13,183,,,334,,25,79,,,321,,20,33,,,64,,4,7612,,,14677,,,,,,,1351
2020-04-27,149,,,161,,2,330,,,1316,,167,48,,,286,,13,29,,,103,,15,56,,,128,,6,231,,,272,,59,2321,,,4887,,328,222,,,354,,34,11,,,23,,2,27,,,46,,6,466,,,215,,21,62,,,207,,30,58,,,182,,21,643,,,303,,25,282,,,219,,34,91,,,181,,27,1313,,,1753,,122,57,,,58,,7,402,,,295,,10,17,,,116,,15,215,,,556,,65,29,,,123,,10,145,,,643,,85,58,,,84,,6,323,,,798,,122,69,,,159,,18,249,,,812,,99,207,,,288,,12,95,,,145,,15,228,,,402,,31,109,,,350,,23,72,,,64,,4,8614,,,15529,,,,,,,1434
2020-04-28,265,,,167,,2,494,,,1410,,186,70,,,293,,14,47,,,114,,18,76,,,137,,6,327,,,315,,68,3223,,,5261,,348,275,,,364,,38,11,,,25,,2,40,,,57,,6,538,,,219,,21,92,,,232,,36,63,,,218,,27,570,,,316,,25,205,,,258,,37,141,,,229,,28,1754,,,1966,,128,95,,,61,,11,425,,,310,,12,57,,,119,,17,283,,,586,,75,51,,,125,,12,179,,,688,,90,89,,,85,,7,458,,,806,,130,140,,,163,,19,256,,,885,,106,269,,,296,,15,120,,,168,,17,328,,,438,,38,193,,,375,,23,86,,,66,,7,11220,,,16752,,,,,,,1569
2020-04-29,267,,,187,,2,593,,,1516,,215,89,,,302,,16,34,,,121,,19,67,,,161,,7,364,,,326,,70,3993,,,5626,,389,336,,,365,,40,16,,,25,,3,76,,,59,,6,679,,,238,,22,115,,,260,,46,70,,,235,,29,647,,,325,,25,233,,,287,,38,176,,,261,,30,2136,,,2053,,143,85,,,66,,12,480,,,324,,13,84,,,128,,18,308,,,625,,81,59,,,130,,12,229,,,701,,108,96,,,98,,7,566,,,824,,133,156,,,173,,20,263,,,935,,116,258,,,309,,18,106,,,185,,19,399,,,486,,42,209,,,401,,26,74,,,67,,7,13263,,,17799,,,,,,,1732
2020-04-30,255,,,206,,6,700,,,1577,,222,89,,,309,,16,35,,,129,,19,69,,,173,,7,414,,,352,,76,4946,,,6113,,409,437,,,403,,41,20,,,26,,3,61,,,67,,7,812,,,262,,24,149,,,273,,47,85,,,254,,30,699,,,348,,28,248,,,323,,42,158,,,307,,36,2487,,,2258,,169,52,,,86,,12,574,,,346,,16,97,,,136,,19,406,,,642,,86,71,,,136,,13,206,,,778,,114,120,,,108,,7,649,,,869,,139,179,,,186,,20,296,,,977,,124,348,,,316,,18,120,,,199,,23,430,,,546,,52,257,,,445,,26,51,,,74,,8,15520,,,19224,,,,,,,1859
2020-05-01,261,,,226,,7,832,,,1586,,232,68,,,323,,18,31,,,140,,19,68,,,187,,7,404,,,401,,83,5166,,,6491,,418,369,,,417,,42,16,,,27,,3,44,,,69,,7,859,,,283,,26,141,,,306,,49,94,,,277,,34,624,,,377,,30,218,,,355,,45,192,,,349,,43,2510,,,2504,,185,67,,,89,,12,565,,,376,,17,97,,,145,,20,375,,,717,,88,35,,,150,,13,146,,,820,,116,106,,,120,,8,568,,,1012,,159,183,,,214,,23,290,,,1060,,131,327,,,340,,20,94,,,224,,23,453,,,586,,56,204,,,485,,30,39,,,83,,8,15446,,,20739,,,,,,,1972
