Date,Country,Indicator,Value
2020-05-10,Scotland,Tests,72683
2020-05-10,UK,ConfirmedCases,219183
2020-05-10,UK,Deaths,31855
2020-05-10,UK,Tests,1334770
2020-05-10,Wales,ConfirmedCases,11736
2020-05-10,Wales,Deaths,1139
2020-05-10,Wales,Tests,44566
2020-05-11,England,ConfirmedCases,140330
2020-05-11,England,Deaths,28657
2020-05-11,Northern Ireland,ConfirmedCases,4235
2020-05-11,Northern Ireland,Deaths,452
2020-05-11,Northern Ireland,Tests,34375
2020-05-11,Scotland,ConfirmedCases,13627
2020-05-11,Scotland,Deaths,1862
2020-05-11,Scotland,Tests,74063
2020-05-11,UK,ConfirmedCases,223060
2020-05-11,UK,Deaths,32065
2020-05-11,UK,Tests,1400107
2020-05-11,Wales,ConfirmedCases,11908
2020-05-11,Wales,Deaths,1154
2020-05-11,Wales,Tests,45698
2020-05-12,England,ConfirmedCases,141423
2020-05-12,England,Deaths,29260
2020-05-12,Northern Ireland,ConfirmedCases,4288
2020-05-12,Northern Ireland,Deaths,456
2020-05-12,Northern Ireland,Tests,35647
2020-05-12,Scotland,ConfirmedCases,13763
2020-05-12,Scotland,Deaths,1912
2020-05-12,Scotland,Tests,75570
2020-05-12,UK,ConfirmedCases,226463
2020-05-12,UK,Deaths,32692
2020-05-12,UK,Tests,1460517
2020-05-12,Wales,ConfirmedCases,12047
2020-05-12,Wales,Deaths,1165
2020-05-12,Wales,Tests,46841
2020-05-13,England,ConfirmedCases,142332
2020-05-13,England,Deaths,29673
2020-05-13,Northern Ireland,ConfirmedCases,4320
2020-05-13,Northern Ireland,Deaths,459
2020-05-13,Northern Ireland,Tests,36954
2020-05-13,Scotland,ConfirmedCases,13929
2020-05-13,Scotland,Deaths,1973
2020-05-13,Scotland,Tests,77750
2020-05-13,UK,ConfirmedCases,229705
2020-05-13,UK,Deaths,33186
2020-05-13,UK,Tests,1522258
2020-05-13,Wales,ConfirmedCases,12190
2020-05-13,Wales,Deaths,1180
2020-05-13,Wales,Tests,48185
2020-05-14,England,ConfirmedCases,142978
2020-05-14,England,Deaths,30028
2020-05-14,Northern Ireland,ConfirmedCases,4352
2020-05-14,Northern Ireland,Deaths,469
2020-05-14,Northern Ireland,Tests,38072
2020-05-14,Scotland,ConfirmedCases,14117
2020-05-14,Scotland,Deaths,2007
2020-05-14,Scotland,Tests,80275
2020-05-14,UK,ConfirmedCases,233151
2020-05-14,UK,Deaths,33614
2020-05-14,UK,Tests,1593902
2020-05-14,Wales,ConfirmedCases,12306
2020-05-14,Wales,Deaths,1192
2020-05-14,Wales,Tests,49477
2020-05-15,England,ConfirmedCases,143274
2020-05-15,England,Deaths,30364
2020-05-15,Northern Ireland,ConfirmedCases,4357
2020-05-15,Northern Ireland,Deaths,471
2020-05-15,Northern Ireland,Tests,38329
2020-05-15,Scotland,ConfirmedCases,14260
2020-05-15,Scotland,Deaths,2053
2020-05-15,Scotland,Tests,82266
2020-05-15,UK,ConfirmedCases,236711
2020-05-15,UK,Deaths,33998
2020-05-15,UK,Tests,1663492
2020-05-15,Wales,ConfirmedCases,12397
2020-05-15,Wales,Deaths,1203
2020-05-15,Wales,Tests,50694
2020-05-16,England,ConfirmedCases,143311
2020-05-16,England,Deaths,30753
2020-05-16,Northern Ireland,Deaths,473
2020-05-16,Scotland,ConfirmedCases,14447
2020-05-16,Scotland,Deaths,2094
2020-05-16,Scotland,Tests,85604
2020-05-16,UK,ConfirmedCases,240161
2020-05-16,UK,Deaths,34466
2020-05-16,UK,Tests,1742028
2020-05-16,Wales,ConfirmedCases,12404
2020-05-16,Wales,Deaths,1207
2020-05-16,Wales,Tests,50759
2020-05-17,England,Deaths,30866
2020-05-17,Scotland,ConfirmedCases,14537
2020-05-17,Scotland,Deaths,2103
2020-05-17,Scotland,Tests,87660
2020-05-17,UK,ConfirmedCases,243695
2020-05-17,UK,Deaths,34636
2020-05-17,UK,Tests,1818712
2020-05-17,Wales,ConfirmedCases,12404
2020-05-17,Wales,Tests,50773
2020-05-18,Scotland,ConfirmedCases,14594
2020-05-18,Scotland,Deaths,2105
2020-05-18,Scotland,Tests,88940
